author,title,genre,year,printrun,kid,junior,teen,exclude,location,sex
"Миксон, И. Л.","Матрос Кошка",Повесть,1984,150000,1,NA,NA,NA,NA,м
"Миксон, И. Л.","Обыкновенный мамонт; (Семь футов под килем)",Повести,1983,100000,1,NA,NA,NA,NA,м
"Минин, И. А.","Кукушкин рай",Повести,1984,30000,NA,1,NA,NA,Пермь,м
"Минчовский, А. М.","Старик прячется в тень",Повесть,1982,50000,NA,1,1,NA,NA,м
"Мирнев, В. Н.","Живое дерево",Повесть,1982,100000,1,NA,NA,NA,NA,м
"Миронов, А. Е.","Ледовая одиссея: (Записки челюскинца)",Повесть,1984,100000,NA,NA,1,NA,Минск,м
"Мирошниченко, Г. И.",Юнармия,Повесть,1982,100000,NA,1,NA,NA,NA,м
"Мирошниченко, Г. И.",Юнармия,Повесть,1983,200000,NA,NA,NA,NA,NA,м
"Мирская, Н. М.","Ленка — Ленушка",Повесть,1984,10000,1,NA,NA,NA,Саранск,м
"Мисюк, Б. С.","День больших открытий",Повесть,1984,30000,1,NA,NA,NA,Владивосток,м
"Митяев, А. В.","Адмирал Нахимов",NA,1983,200000,1,NA,NA,NA,NA,м
"Много Горького",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Молчанова, Л. Г.","Детство Лены","Рассказы. Повесть",1983,50000,NA,1,1,NA,Тула,ж
"Молчанова, Л. Г.","На рассвете — казнь",Повести,1983,100000,NA,1,1,NA,NA,ж
"Момыш-Улы, Б.","Я еще ребенок","Повесть и рассказы",1982,100000,NA,NA,1,NA,Алма-Ата,м
"Морозова, В. А.","Женщины революции",Повести,1982,65000,NA,NA,NA,NA,NA,ж
"Мосияш, С. П.","С мандатом губкома",Повести,1984,30000,NA,1,1,NA,Кишинев,м
"Москвин, Н. Я.","Кконец старой школы; (Лето летающих)",Повести,1983,300000,NA,1,1,NA,Тула,м
"Мошковский, А. И.","Заблудившийся звездолет; (Семь дней чудес)",Повести,1984,100000,1,NA,NA,NA,NA,м
"Мошковский, А. И.","Синева до самого солнца, или Повесть о том, что случилось с Васей Соломкиным у давно потухшего вулкана",NA,1982,100000,1,NA,NA,NA,NA,м
"Муравьев, В. Б.","Ззвезда надежды",Повесть,1983,100000,NA,NA,1,NA,NA,м
"Муратов, В. В.",Румия,Повесть,1982,100000,NA,1,1,NA,NA,м
"Мушинский, А. Х. И др.",Начало,Повести,1983,10000,NA,NA,1,NA,Казань,м
"Мясников, В. Н.","Звездное небо",Повести,1983,50000,NA,1,1,NA,Куйбышев,м
"Нагибин, Ю. М.","Дворы, переулки и весь мир","Повесть и рассказы",1984,100000,NA,1,1,NA,NA,м
"Нагишкин, Д. Д.","Город Золотого Петушка",Повесть,1983,100000,NA,1,1,NA,NA,м
"Наумов, Н. И.","Рассказ о храбром мальчике Арыстанбеке",NA,1983,100000,NA,1,NA,NA,Алма-Ата,м
"Неверов, А. С.","Ташкент — город хлебый",Повесть,1982,75000,NA,1,NA,NA,Свердловск,м
"Неверов, А. С.","Ташкент — город хлебый",Повесть,1983,100000,NA,1,NA,NA,NA,м
"Некрасов, А. С.","Приключения капитана Врунгеля",Повесть,1982,50000,NA,NA,NA,NA,NA,м
"Некрасов, А. С.","Приключения капитана Врунгеля","Повесть и рассказы",1983,100000,1,1,NA,NA,NA,м
"Нечаев, Л. Е.",Конь-голуб,"Рассказы и повести",1983,75000,NA,1,1,NA,NA,м
"Николаев, Н. М.",Чудо-юдо,Рассказы,1982,75000,NA,1,1,NA,NA,м
"Никольский, Б. Н.","Армейская азбука",Рассказы,1983,100000,1,NA,NA,NA,NA,м
"Никольский, Б. Н.","Повесть о солдатском бушлате",NA,1983,300000,1,NA,NA,NA,NA,м
"Никонов, Н. Г.","Мой рабочий одиннадцатый","Повесть, рассказы",1983,100000,NA,NA,1,NA,NA,м
"Никульшин, И. Е.","У нас ночуют журавли",Рассказы,1982,100000,1,NA,NA,NA,Куйбышев,м
"Нилин, П. Ф.",Жестокость,Повесть,1982,150000,NA,1,NA,NA,NA,м
"Нилин, П. Ф.",Жестокость,Повесть,1983,150000,NA,NA,1,NA,Волгоград,м
"Нилин, П. Ф.",Жестокость,"Повесть и рассказы",1983,100000,NA,NA,NA,NA,NA,м
"Нилин, П. Ф.",Жестокость,Повесть,1984,36000,NA,NA,1,NA,NA,м
"Нилин, П. Ф.",Жестокость,Повесть,1984,200000,NA,NA,NA,NA,NA,м
"Нилин, П. Ф.",Жестокость,Повесть,1984,100000,NA,1,1,NA,Новосибирск,м
"Новиков, Ю. С.","Долгое, долгое воскресенье",Рассказы,1983,50000,NA,1,NA,NA,NA,м
"Носов, Е. И.",Варька,Рассказ,1983,300000,NA,1,1,NA,Иркутск,м
"Носов, Е. И.","Моя Джомолунгма","Рассказы. Повесть",1982,150000,NA,NA,1,NA,Кишинев,м
"Носов, Е. И.","Моя Джомолунгма","Рассказы. Повесть",1983,150000,NA,NA,1,NA,Кишинев,м
"Носов, Е. И.","Шопен, соната номер два","Рассказы и повести",1983,100000,NA,NA,NA,NA,Воронеж,м
"Носов, Е. И.","Шумит луговая овсяница",Рассказ,1982,100000,1,NA,NA,NA,Воронеж,м
"Носов, Н. Н.","Собрание сочинений. Т. 4",NA,1982,300000,NA,1,1,NA,NA,м
"Носов, Н. Н.",Автомобиль,Рассказы,1982,300000,1,NA,NA,NA,NA,м
"Носов, Н. Н.","Витя Малеев в школе и до",Повесть,1982,75000,1,NA,NA,NA,Улан-Удэ,м
"Носов, Н. Н.","Живая шляпа",Рассказы,1983,300000,1,NA,NA,NA,Красноярск,м
"Носов, Н. Н.","Повести и рассказы",NA,1984,200000,NA,NA,NA,NA,NA,м
"Носов, Н. Н.","Приключения Толи Клюквина",Рассказы,1982,150000,NA,NA,NA,NA,Омск,м
"Носов, Н. Н.","Приключения Толи Клюквина","Рассказы и повесть",1983,100000,1,NA,NA,NA,NA,м
"Носов, Н. Н.","Приключения Толи Клюквина",Рассказ,1983,300000,1,NA,NA,NA,Ижевск,м
"Носов, Н. Н.","Федина задача",Рассказы,1982,500000,NA,NA,NA,NA,NA,м
"Образцов, П. А.","О чем верещали сороки","Рассказы, сказки",1982,15000,1,NA,NA,NA,NA,м
"Обручев, В. А.","Земля Санникова","Науч.-фантаст. Роман",1982,75000,NA,1,1,NA,NA,м
"Обручев, В. А.","Плутония; (Земля Санникова)",Романы,1982,416000,NA,NA,1,NA,NA,м
"Обухова, Л. А.","День на заставе",Повесть,1984,150000,1,NA,NA,NA,NA,м
"Овечкин, А. А.","Происшествия в конце каникул",Повесть,1982,28000,NA,1,NA,NA,Минск,м
"Овчаренко, А. И.","Ты возвращайся…","Повесть. Рассказы",1983,15000,NA,NA,NA,NA,Тула,м
"Овчинникова, А. А.","О чем верещали сороки",Повесть,1982,100000,1,NA,NA,NA,NA,м
"Олеша, Ю. К.","Три толстяка","Роман для детей",1984,80000,NA,NA,NA,NA,Волгоград,м
"Омельченко, В. М.","Крылья обретают в небе",Повесть,1983,65000,NA,1,NA,NA,Киев,м
"Осадчий, О. М.","В ту самую зиму",Рассказы,1983,100000,1,NA,NA,NA,NA,м
"Осеева, В. А.","Собрание сочинений","Т. 1",1984,100000,1,NA,NA,NA,NA,ж
"Осеева, В. А.","Васек Трубчаев и его товарищи","Повесть: В 3 кн. (1 кн)",1984,50000,NA,1,NA,NA,Магадан,ж
"Осеева, В. А.","Волшебное слово",Рассказы,1982,450000,1,NA,NA,NA,NA,ж
"Осеева, В. А.","Волшебное слово",Рассказы,1983,2500000,1,NA,NA,NA,NA,ж
"Осеева, В. А.","Волшебное слово",Рассказы,1984,150000,1,NA,NA,NA,NA,ж
"Осеева, В. А.","Три сына",Рассказы,1984,250000,1,NA,NA,NA,Новосибирск,ж
"Островский, Н. А.",Гудок,"Рассказ: Отр. Из романа «Рожденные бурей»",1984,1000000,NA,NA,NA,NA,NA,м
"Островский, Н. А.","Как закалялась сталь",Роман,1982,11000,NA,NA,NA,NA,NA,м
"Островский, Н. А.","Как закалялась сталь",Роман,1982,100000,NA,1,1,NA,Кишинев,м
"Островский, Н. А.","Как закалялась сталь",Роман,1982,200000,NA,NA,NA,NA,NA,м
"Островский, Н. А.","Как закалялась сталь",Роман,1982,800000,NA,NA,NA,NA,NA,м
"Островский, Н. А.","Как закалялась сталь",Роман,1982,200000,NA,1,1,NA,NA,м
"Островский, Н. А.","Как закалялась сталь",Роман,1984,100000,NA,NA,1,NA,NA,м
"Островский, Н. А.","Как закалялась сталь",Роман,1984,100000,NA,1,1,NA,Архангельск,м
"Островский, Н. А.","Как закалялась сталь",Роман,1984,100000,NA,1,1,NA,Горький,м
"Островский, Н. А.","Как закалялась сталь",Роман,1984,125000,NA,NA,1,NA,Минск,м
"Островский, Н. А.","Рожденные бурей",Роман,1984,100000,NA,NA,1,NA,Вильнюс,м
"Павличенко, Е. М.","Вчера был бой…",Рассказы,1982,150000,NA,1,NA,NA,Новосибирск,м
"Павлов, А. Е.","В соре ходить необходимо",Повесть,1984,50000,NA,1,1,NA,Куйбышев,м
"Павлов, Б. П.","Вовка с ничейной полосы",Рассказы,1983,100000,1,NA,NA,NA,NA,м
"Павловский, О. П.","Не оглядывайся, сынок","Повесть и рассказы",1982,30000,NA,1,1,NA,Калининград,м
"Пальман, В. И.","Зеленые листья из Красной книги",Роман,1982,75000,NA,NA,1,NA,NA,м
"Панов, А. С.",Чемпион,Рассказы,1983,165000,1,NA,NA,NA,Ярославль,м
"Панова, В. Ф.","Сергей Иванович и Таня",NA,1983,150000,1,NA,NA,NA,NA,ж
"Панова, В. Ф.",Сережа,"Несколько историй из жизни очень маленького мальчика",1983,15000,1,NA,NA,NA,"Ростов н/Д",ж
"Пантелеев, И. И.","Алешка с Агула","Рассказы и повести",1983,75000,NA,1,NA,NA,NA,м
"Пантелеев, Л.","Собрание сочинений","Т. 1",1983,100000,NA,NA,NA,NA,NA,м
"Пантелеев, Л.","Собрание сочинений","Т. 2",1984,100000,NA,NA,NA,NA,NA,м
"Пантелеев, Л.","Собрание сочинений","Т. 3",1984,100000,NA,NA,NA,NA,NA,м
"Пантелеев, Л.",Новенькая,Рассказы,1982,500000,1,NA,NA,NA,Хабаровск,м
"Паншин, Г. И.","Веселая дорога","Повесть, рассказы",1984,30000,NA,1,NA,NA,NA,м
"Парнов, Е. И.","Третий глаз Шивы","Фантаст.-приключенч. Роман",1984,75000,NA,1,1,NA,NA,м
"Паустовский, К. Г.","Избранные прозведения",NA,1984,300000,NA,1,1,NA,Киев,м
"Паустовский, К. Г.","Золотая роза",Повесть,1983,100000,NA,NA,1,NA,NA,м
"Паустовский, К. Г.","Золотая роза","Повести, рассказы",1983,200000,NA,NA,NA,NA,NA,м
"Паустовский, К. Г.","Колотый сахар",NA,1982,200000,1,NA,NA,NA,Петрозаводск,м
"Паустовский, К. Г.","Михайловский рощи","Повести и рассказы",1982,100000,NA,NA,NA,NA,Ярославль,м
"Паустовский, К. Г.","Повесть о лесах",NA,1983,100000,NA,NA,NA,NA,NA,м
"Паустовский, К. Г.",Подарок,Рассказы,1983,150000,1,NA,NA,NA,NA,м
"Паустовский, К. Г.",Рассказы,NA,1983,100000,NA,NA,NA,NA,Ташкент,м
"Паустовский, К. Г.","Старик в потертой шинели",Рассказ,1984,500000,1,NA,NA,NA,NA,м
"Пашнев, Э. И.","Белая ворона",Повесть,1982,75000,NA,NA,1,NA,NA,м
"Пашнев, Э. И.","В году тринадцать месяцев","Повести, роман",1983,50000,NA,NA,1,NA,Воронеж,м
"Пашнев, Э. И.","Привет, картошка!",Повесть,1983,75000,NA,NA,1,NA,NA,м
"Пермяк, Е. А.","Детство Маврика",Повесть,1984,100000,NA,1,NA,NA,NA,м
"Пермяк, Е. А.","Золотые колечки",NA,1984,100000,NA,1,NA,NA,NA,м
"Перовская, О. В.",Мармотка,Рассказы,1983,100000,1,NA,NA,NA,NA,ж
"Перовская, О. В.","Ребята и зверята",NA,1983,100000,1,NA,NA,NA,Петрозаводск,ж
"Перовская, О. В.","Тигренок Васька",Рассказы,1984,2000000,1,NA,NA,NA,NA,ж
"Перфильева, А. В.","Далеко ли до Сайгатки?",Повесть,1982,100000,1,NA,NA,NA,NA,ж
"Петров, Д. И.","Степные рыцари",Повесть,1983,100000,NA,1,1,NA,"Ростов н/Д",м
"Петухов, А. В.","Сить — таинственная река",Повести,1983,100000,NA,1,1,NA,NA,м
"Пеунов, В. К.; Чернявский, И. И.","ЧП на третьей заставе",Повесть,1982,50000,NA,1,NA,NA,Киев,мм
"Печерникова, Т. А.","Настя из Рузани",Повесть,1982,75000,NA,1,NA,NA,NA,ж
"Печерский, Н. П.","Белое перо",Рассказы,1983,150000,1,NA,NA,NA,Воронеж,м
"Печерский, Н. П.","Генка Пыжов — первый житель Братска",Повесть,1984,100000,NA,1,NA,NA,NA,м
"Пивоварова, И. М","Тройка с минусом, или происшествие в 5 «А»",Повесть,1982,100000,1,NA,NA,NA,NA,ж
"Пирогова, З. Т.","Где живет птица ронжа","Рассказы и сказки",1982,100000,1,NA,NA,NA,NA,ж
"Платов, Л.","Дата на камне",Повести,1984,100000,NA,1,1,NA,NA,м
"Платонов, А. П.","Цветок на земле","Повести, рассказы, сказки, статьи",1983,200000,NA,NA,NA,NA,NA,м
"Погодин, Р. П.","Лазоревый петух моего детства","Избр. Произведения",1983,100000,NA,1,1,NA,NA,м
"Погодин, Р. П.","О веселых людях и хорошей погоде","Избр. Произведения",1982,100000,1,NA,NA,NA,NA,м
"Подгорный, С. Н.","Раскопки скифского городища",Повести,1984,100000,NA,NA,NA,NA,NA,м
"Подлесова, Н. И.","Доброе утро",Повесть,1982,150000,1,NA,NA,NA,Куйбышев,ж
"Полетаев, С.","Скворец №17",Рассказы,1982,75000,NA,1,1,NA,NA,м
"Поликарпова, Т. Н.","Питкин, Кис и Хозяйка",Повесть,1984,100000,1,NA,NA,NA,NA,ж
"Полуянов, И. Д.","Повести о тревожной юности",NA,1984,50000,NA,1,1,NA,Архангельск,м
"Попов, Б. Н.","Красный бант",Повесть,1983,50000,1,1,NA,NA,Новосибирск,м
"Попов, В. А.","Они приближали рассвет",Повесть,1983,30000,NA,1,1,NA,NA,м
"Попов, В. Г.","Нас ждут",Повесть,1984,150000,1,NA,NA,NA,NA,м
"Праг, Э. И.","Следствие по делу номер ноль","Приключенч. Повесть",1984,12000,NA,NA,1,NA,NA,м
"Прашкевич, Г. М.","Трое из Тайги",", рассказ. Им самим",1984,30000,NA,1,NA,NA,Новосибирск,м
"Прилежаева, М. П.","Третья Варя; (Пушкинский вальс)",Повести,1982,100000,NA,1,1,NA,NA,ж
"Пришвин, М. М.","Берестяная трубочка",Рассказы,1983,150000,1,NA,NA,NA,NA,м
"Пришвин, М. М.","Говорящий грач",Рассказы,1984,400000,NA,NA,NA,NA,NA,м
"Пришвин, М. М.","Говорящий грач",Рассказы,1984,200000,1,NA,NA,NA,NA,м
"Пришвин, М. М.",Еж,Рассказы,1984,1500000,1,NA,NA,NA,NA,м
"Пришвин, М. М.","Кладовая солнца","Рассказы и повести",1983,200000,NA,1,1,NA,Казань,м
"Пришвин, М. М.","Кладовая солнца",NA,1983,100000,1,NA,NA,NA,NA,м
"Пришвин, М. М.","Лесная капель",NA,1984,50000,NA,1,1,NA,Краснодар,м
"Пришвин, М. М.","Лесной хозяин",Рассказы,1983,50000,NA,1,1,NA,Саратов,м
"Пришвин, М. М.","Лисичкин хлеб",Рассказы,1983,100000,1,NA,NA,NA,NA,м
"Пришвин, М. М.","Лисичкин хлеб",Рассказы,1983,200000,1,NA,NA,NA,Ставрополь,м
"Пришвин, М. М.","Лисичкин хлеб",NA,1984,1500000,NA,1,1,NA,NA,м
"Пришвин, М. М.","Повести и рассказы",NA,1984,75000,NA,NA,NA,NA,Пермь,м
"Пришвин, М. М.",Рассказы,NA,1983,100000,NA,1,NA,NA,Киев,м
"Пришвин, М. М.","Синие перышки",Рассказы,1984,450000,1,NA,NA,NA,NA,м
"Пу, В. Н.","Тропинка через Узун","Повести и рассказы",1983,10000,NA,1,1,NA,NA,м
"Пугач, Н. И.","Трудный день факира в джинсах",Повесть,1982,100000,NA,1,NA,NA,NA,м
"Пустынников, Н. А.","Не про тебя ли это?",Рассказы,1982,12000,1,NA,NA,NA,NA,м
"Путилина, В. В,","Приключения Дук-Ду",NA,1982,100000,NA,NA,NA,NA,NA,ж
"Путилов, Б. А.","Соркрушение Лехи Быкова",Повесть,1982,50000,NA,NA,1,NA,Свердловск,м
"Пушкин, В. В.","Второе дыхание",Роман,1983,75000,NA,NA,1,NA,NA,м
"Пырков, В. И.","Лилии с ближних озер",Рассказы,1982,30000,NA,1,1,NA,Саратов,м
"Разгон, Л. Э.","Московские повести",NA,1983,100000,NA,NA,1,NA,NA,м
"Разумневич, В. Л.","Главная улица",NA,1983,100000,NA,1,1,NA,NA,м
"Распутин, В. Г.","Земля Родины",NA,1984,100000,1,NA,NA,NA,NA,м
"Распутин, В. Г.","Уроки французского",Рассказ,1982,100000,1,NA,NA,NA,NA,м
"Рассказы Ивана Сударева; Толстой, А. Н.",Родина,NA,1983,200000,NA,NA,NA,NA,NA,м
"Рекемчук, А. Е.","Нежный возраст","Роман и повесть",1982,200000,NA,NA,NA,NA,NA,м
"Романов, А. А.","Тайны муравьиново города","Сказоч. Повесть",1982,30000,1,NA,NA,NA,Новосибирск,м
"Романовский, С. Т.","Башня над Камой",Повесть,1982,100000,1,NA,NA,NA,NA,м
"Романовский, С. Т.","Вятское кружево",Повесть,1983,100000,1,NA,NA,NA,NA,м
"Романовский, С. Т.","Семейный экипаж",Повесть,1984,100000,1,NA,NA,NA,NA,м
"Росин, В. Е.","Ночной обход",Рассказы,1984,100000,NA,1,NA,NA,Киев,м
"Росин, В. Е.","Самолет летит над морем",Рассказы,1983,125000,1,NA,NA,NA,Киев,м
"Руднева, Л. С.","Последние Листригоны",Роман,1983,100000,NA,NA,1,NA,NA,м
"Русов, Ю. Н.","У светлого ключа",Повесть,1982,30000,NA,1,1,NA,Йошкар-Ола,м
"Рутько, А. И.","Пленительная звезда",Трилогия,1984,100000,NA,1,1,NA,NA,м
"Рыбаков, А. Н.",Кортик,Повесть,1982,30000,NA,NA,1,NA,Кызыл,м
"Рыбаков, А. Н.",Кортик,Повесть,1983,90000,NA,1,NA,NA,Минск,м
"Рыбаков, А. Н.","Кортик; (Бронзовая птица)",Повести,1983,416000,NA,NA,1,NA,NA,м
"Рыбаков, А. Н.","Кортик; (Бронзовая птица; Выстрел)",Трилогия,1982,100000,NA,1,1,NA,Саратов,м
"Рыбаков, А. Н.","Приключения Кроша",Повести,1983,150000,NA,NA,NA,NA,NA,м
"Рыбаков, А. Н.","Приключения Кроша",Повесть,1983,200000,NA,1,1,NA,Петрозаводск,м
"Рыбаков, А. Н.","Приключения Кроша",Повести,1984,200000,NA,1,1,NA,Кишинев,м
"Рыжаков, В. С.","Первая гроза",Повести,1982,50000,NA,NA,NA,NA,Горький,м
"Рыжих, Н. П.","Светлое море",Рассказы,1982,100000,1,NA,NA,NA,NA,м
"Рябинин, Б. С.","Рассказы о потерянном друге","Повесть, рассказы",1984,100000,NA,NA,NA,NA,Свердловск,м
"Сабило, И. И.; Чащин, И. Г.","Остаюсь в заслоне",Повесть,1982,100000,NA,1,1,NA,NA,мм
"Савченко, В. И.","За перевалом","Науч.-фантаст. Роман",1984,100000,NA,1,1,NA,NA,м
"Сальников, Ю. В.","Рано или поздно…",Повести,1983,30000,NA,1,1,NA,Краснодар,м
"Самсонов, С. Н.","По ту сторону",Повесть,1982,50000,NA,1,1,NA,Свердловск,м
"Сапарина, Е. В.","Если бы звери ходили в школу...",NA,1984,100000,1,NA,NA,NA,NA,ж
"Сапожников, Л. А.","Наш номер - 02",Повесть,1984,65000,NA,1,1,NA,Киев,м
"Сапрыгина - Антипина, Л. С.",Курнопель,Повесть,1983,3000,1,NA,NA,NA,Южно-Сахалинск,ж
"Саракваша, Т. А.","Какого цвета ветер?","Повесть и рассказы",1984,100000,NA,1,1,NA,Алма-Ата,ж
"Сартаков, С. В.","По Чунским порогам",Повесть,1983,100000,NA,1,1,NA,NA,м
"Сафонов, В. И.",Земляника,Повесть,1982,100000,NA,1,1,NA,NA,м
"Сахарнов, М. А.","Повести и рассказы",NA,1983,100000,1,NA,NA,NA,NA,м
"Светличный, В. Е.","Анархайская прелюдия",Повесть,1984,9000,NA,1,1,NA,NA,м
"Свинцов, В. Б.","Мой друг Сенька",Рассказы,1982,300000,1,NA,NA,NA,Барнаул,м
"Свиридов, В. И.","Гол в свои ворота",Рассказ,1983,300000,NA,NA,NA,NA,NA,м
"Свиридов, В. И.","Тайна Алешки Сверчкова",NA,1982,500000,NA,NA,NA,NA,NA,м
"Свирский, А. И.",Рыжик,Повесть,1984,125000,1,NA,NA,NA,Минск,м
"Северов, П. Ф.","Морские были",Рассказы,1982,50000,NA,1,1,NA,Киев,м
"Седугин, А. А.","Рисунок умывается",Рассказы,1983,100000,1,NA,NA,NA,NA,м
"Сеньков, С. С.","На белой тропе","Рассказы и сказки",1983,125000,1,NA,NA,NA,Киев,м
"Серафимович, А. С.","Воробьиная ночь",Рассказы,1983,250000,1,NA,NA,NA,"Ростов н/Д",м
"Серафимович, А. С.","Железный поток",Роман,1982,50000,NA,NA,NA,NA,Йошкар-Ола,м
"Серафимович, А. С.","Железный поток",Роман,1982,100000,NA,NA,NA,NA,Симферополь,м
"Серафимович, А. С.","Железный поток",Роман,1982,30000,NA,1,NA,NA,Улан-Удэ,м
"Серафимович, А. С.","Железный поток",Роман,1983,100000,NA,1,1,NA,Кишинев,м
"Серафимович, А. С.","Железный поток",Романы,1983,50000,NA,1,1,NA,Краснодар,мм
"Серафимович, А. С.","Железный поток","Повесть; Рассказы",1982,200000,NA,NA,NA,NA,NA,м
"Серафимович, А. С.","Степь и море",NA,1984,275000,1,NA,NA,NA,Саратов,м
"Серафимович, А. С.","Три друга",Рассказы,1983,150000,1,NA,NA,NA,NA,м
"Сергеев-Ценский, С. Н.",Аракуш,Рассказы,1984,1000000,1,NA,NA,NA,NA,м
"Сигунов, П. Н.",Чернушка,Повесть,1984,100000,NA,1,1,NA,NA,м
"Сидельников, О. В.","Тайна именного ТТ","Приключенч. повесть",1982,30000,NA,NA,NA,NA,Ташкент,м
"Сидельников, О. В.","Трое отважных, или Жизнь и необычайные приключения ""Мушкетеров""","Приключенч. повесть",1984,45000,NA,NA,NA,NA,Ташкент,м
"Сидоров, Н. Д.",Волшебник-невидимка,"Повести и рассказы",1983,15000,1,NA,NA,NA,Петропавловск-Камчатский,м
"Силаков, А. С.","Остров Преображения","Повесть и рассказы",1982,100000,NA,NA,1,NA,NA,м
"Симонов, К. М.","Если дорог тебе твой дом...","Поэмы, стихотворения, повесть",1982,200000,NA,NA,NA,NA,NA,м
"Симонов, К. М.","Живые и мертвые",Роман,1982,2100000,NA,NA,NA,NA,NA,м
"Симонов, К. М.","Живые и мертвые",Роман,1984,200000,NA,NA,NA,NA,Киев,м
"Симонова, Л. С.","Ты, я, наш отряд","Рассказы и повесть",1982,100000,1,NA,NA,NA,NA,м
"Синицына, Л. А.","2 фантастические повести",NA,1983,7000,NA,1,1,NA,Душанбе,ж
"Сирота, Е. Г.","Первая тропинка",Рассказы,1982,40000,1,NA,NA,NA,Кишинев,ж
"Скобелев, Э. М.",Выпускники,Повесть,1984,80000,NA,NA,1,NA,Минск,м
"Скорин, И. Д.","Ребята из УГРО",Повесть,1982,75000,NA,NA,1,NA,NA,м
"Скребицкий, Г. А.","Лесной голосок",Рассказы,1983,2000000,1,NA,NA,NA,NA,м
"Скребицкий, Г. А.","Лесной прадедушка",Рассказы,1982,100000,1,NA,NA,NA,NA,м
"Сладков, Н. И.","Иду я по лесу","Рассказы и сказки",1983,150000,1,NA,NA,NA,NA,м
"Сладков, Н. И.","Медовый дождь","Рассказы и сказки",1984,200000,1,NA,NA,NA,NA,м
"Смирнов, В. В.","Рассвету проводник не нужен",Повесть,1982,15000,NA,1,1,NA,Саранск,м
"Смольников, А.","Все камушки светятся",Рассказы,1983,100000,1,NA,NA,NA,NA,м
"Смольников, А.","Все камушки светятся",Рассказы,1984,150000,1,NA,NA,NA,NA,м
"Снегирев, Г. Я.","Чудесная лодка",Рассказы,1982,2000000,1,NA,NA,NA,NA,м
"Снегов, С. А.","Экспедиция в иномир","Науч.-фантаст. повести",1983,100000,NA,1,1,NA,NA,м
"Соболев, А. П.","Звенит в ночи луна","Повесть. Рассказы",1982,100000,NA,1,1,NA,NA,м
"Соболев, А. П.","Кеша и Василек",Повести,1983,30000,NA,1,1,NA,Калининград,м
"Соболев, Л. С.","Зеленый луч",Повесть,1984,200000,NA,1,1,NA,Петрозаводск,м
"Соболев, Л. С.","Морская душа",Рассказы,1984,120000,NA,1,1,NA,Челябинск,м
"Соболев, Л. С.","Морская душа; (Зеленый луч)","Рассказы. Повесть",1984,50000,NA,NA,1,NA,Краснодар,м
"Соколова, Е. Н.","Светлый дождь",Рассказы,1983,30000,NA,NA,1,NA,Казань,ж
"Соколова, Е. Н.","Солдатская медаль космонавта",Рассказы,1982,750000,1,NA,NA,NA,NA,ж
"Соловьев, М. А.","Утро в слободке",NA,1984,100000,NA,NA,NA,NA,NA,м
"Соломко, Н. З.","""Если бы я был учителем...""","Повести и рассказы",1984,100000,NA,1,1,NA,NA,ж
"Сотник, Ю. В.","""Архимед"" Вовки Грушина",Рассказы,1982,100000,NA,1,NA,NA,NA,м
"Сотник, Ю. В.","Вовка Грушин и другие: Избранное",NA,1984,100000,NA,1,NA,NA,NA,м
"Сотник, Ю. В.","Ясновидящая, или Эта ужасная ""улица""",Повесть,1983,100000,NA,1,NA,NA,NA,м
"Стародубровский, О. К.","Младшая рота",Повесть,1984,50000,NA,1,1,NA,Горький,м
"Степанов, В. А.","Венок на волне",Повесть,1984,100000,NA,1,1,NA,NA,м
"Стеркач, В. П.","Антошкины каникулы",Повести,1982,30000,NA,1,NA,NA,Саратов,м
"Столповский, П. М.","Дай доброты его сердечку",Повесть,1982,15000,NA,1,1,NA,Сыктывкар,м
"Столповский, П. М.","Дорога стального цвета",Повесть,1984,15000,NA,NA,NA,NA,Сыктывкар,м
"Стреблов, П.","Кафедра доверия",Рассказы,1982,20000,NA,1,1,NA,Таллин,м
"Стрелкова, И. И.","Одна лошадиная сила",Повести,1984,100000,NA,1,1,NA,NA,ж
"Стрелкова, И. И.","Чет и нечет",Повесть,1983,100000,NA,NA,1,NA,NA,ж
"Стругацкий, А. Н.; Стругацкий, Б. Н.","Отель ""У Погибшего Альпиниста""","Фантаст. повесть",1983,100000,NA,NA,1,NA,NA,м
"Стуловский, В. В.; Сливицкий, К. К.","Путешествие за Оксу-реку",Повесть,1984,60000,NA,NA,NA,NA,Ташкент,мм
"Суворов, Е. А.","Мне сказали цыгане...",Рассказы,1983,200000,NA,1,1,NA,Иркутск,м
"Сударушкин, Б. М.","По заданию губчека",Повесть,1982,65000,NA,1,1,NA,Ярославль,м
"Суетнов, М. И.","Сапоги императора",Повесть,1983,100000,1,NA,NA,NA,Горький,м
"Сукачев, В. В.","Белые птицы детства","Повесть в рассказах",1984,100000,1,NA,NA,NA,NA,м
"Сулейменов, М.","Такое долгое детство","Повести и рассказы",1984,50000,NA,1,NA,NA,Алма-Ата,м
"Суханова, Н. А.","Многоэтажная планета","Фантаст. повесть",1982,30000,NA,1,1,NA,"Ростов н/Д",ж
"Суханова, Н. А.","Сказка о Юппи",NA,1984,30000,1,NA,NA,NA,"Ростов н/Д",ж
"Сухарь, И. А.","Сабырбек - смешной человек",Повесть,1982,50000,1,NA,NA,NA,Алма-Ата,ж
"Сысоев, В. П.","Золотая Ригма","Повести и рассказы",1983,100000,NA,1,NA,NA,NA,м
